ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,high_turbidity,low_ph,high_solids,Risk_Score
7.03675210383354,215.977858688067,17107.2242258276,5.60706045308712,326.943977743867,436.256193972649,14.1890622061237,59.8554758261538,5.45925095602873,0,1,0,0,0.8566666666666667
3.90247568591509,196.90324670832,21167.5000989687,6.99631158629876,333.073545745888,444.478882506897,16.6090331557899,90.1816758847452,4.52852269632691,0,1,1,1,0.92
5.40030178072946,140.739062251139,17266.593421923,10.0568524840334,328.358240698683,472.874073275429,11.2563811669094,56.9319064457562,4.82478638976752,0,1,1,0,0.89
6.51441509325167,198.767351259456,21218.7028711901,8.67093691991312,323.596349010131,413.290450088534,14.8999995666969,79.8478428137255,5.20088507653975,0,1,0,1,0.87
3.44506186438521,207.926260187993,33424.7686784948,8.78214748077348,384.007005801721,441.785875673938,13.8059022112707,30.2845971980027,4.18439696902885,0,1,1,1,0.5366666666666666
7.03675210383354,145.768180602172,13224.9356389769,7.90644472060613,304.001992797415,298.990666499932,12.7295247205422,49.5368488020218,4.00487112757158,0,1,0,0,0.8166666666666667
7.03675210383354,266.421018068117,26362.9650123093,7.70006346972912,395.389490341845,364.480106703737,10.3489507574378,53.0083813539204,3.9915642477993,0,1,0,1,0.83
7.03675210383354,148.153061445086,15193.4134739672,9.04683270725723,307.011792622565,563.804743325086,16.5686555679974,52.6761850342098,6.03818495318358,0,1,0,0,0.8433333333333334
7.18144858082917,209.62560053629,15196.2299874838,5.99467864644997,338.336431077487,342.111286285192,7.92259833302262,71.5379532557936,5.08885998913879,0,1,0,0,0.8533333333333334
9.82548990813439,190.756618287004,19677.892465552,6.75754073141394,333.073545745888,452.836234877238,16.8990378000164,47.0819711857776,2.85747242605118,0,0,0,0,0.93
10.4332909828043,117.791229550396,22326.8920457186,8.16150481072833,307.707508611824,412.986833790332,12.8907085645117,65.7334783893828,5.05731051651572,0,1,0,1,0.7633333333333333
7.41414819633624,235.044534487371,32555.8525370736,6.8459520238449,387.175316477356,411.983364167012,10.2448150683597,44.4892972522603,3.16062446823263,0,0,0,1,0.82
7.03675210383354,232.280452023532,14787.2062648581,5.47491483173312,333.073545745888,383.981723024757,12.1669371450516,86.0807274844409,5.02916672408073,0,1,0,0,0.6333333333333333
5.11581706377121,191.952742974858,19620.5453286121,6.06071299498932,323.836383913629,441.748379324868,10.9664861529534,49.2382313227356,3.90208876764375,0,0,1,0,0.9166666666666666
3.64162977747338,183.908722261826,24752.0724597554,5.53831413348136,286.059556049271,456.860095941041,9.03406675271333,73.5946567566564,3.46435303515502,0,0,1,1,0.88
5.61806440590914,304.235912112316,17281.9751684116,6.10108350510192,333.073545745888,399.471566281094,12.2650015775136,81.588992456499,2.89654694130447,0,0,1,0,0.27666666666666667
7.03675210383354,143.453731311923,19942.2732181848,5.89075458310612,333.073545745888,427.130671481902,22.4698919883569,53.1240942189588,2.90756391519334,0,0,0,0,0.8766666666666667
9.26718753076354,198.614394719095,24683.7235660296,6.11061242139319,328.077533201469,396.876949057917,16.4719693531551,30.383314574642,4.32400464561828,0,1,0,1,0.8933333333333333
7.03675210383354,233.858995691212,11703.9239070478,4.59938794342172,309.03932035276,349.399632532304,18.338892549806,42.6774652827193,3.51000404459052,0,0,0,0,0.75
5.33194047901853,194.874065445799,16658.8765031635,7.99382956237531,316.675161828166,335.120398437461,10.1805138026315,59.5727137112268,4.43482025795654,0,1,1,0,0.9
7.14577154521882,238.68992851166,28780.3404316327,6.81402870120907,385.975650486789,332.032706330685,11.0931633974526,66.1380447471001,5.18259070398022,0,1,0,1,0.85
9.92069105876815,202.817483001426,9973.93405920853,6.8822483067815,337.350529109637,333.19246993768,23.9176012612749,71.833623959766,4.69070723013249,0,1,0,0,0.9133333333333333
4.75843942467147,183.349454105997,21568.4287790358,4.73134898461418,333.073545745888,403.944168209202,18.6682294575212,66.9124000343059,4.54280146174917,0,1,1,1,0.8233333333333334
5.70292597682472,216.850473872615,35606.4401768079,7.1843510891688,333.073545745888,504.63826042575,16.1407900191979,77.536183517803,4.1377390162066,0,1,1,1,0.9333333333333333
6.95386422551105,209.63829297902,10575.1862808893,4.46270724613798,315.606594400392,391.184315086005,13.2853339160859,87.3908889795633,3.19571032819626,0,0,0,0,0.8266666666666667
10.6829664258059,173.37549835012,15758.7406213889,5.57078357539445,307.352585765926,323.80791324658,10.0908697516698,78.4727844538545,3.99977538155006,0,1,0,0,0.9133333333333333
7.03675210383354,129.890572345673,34415.853145873,6.32192899036113,304.535224233883,470.329168542198,18.5994099238212,72.4036338688809,4.40558600033858,0,1,0,1,0.81
8.75725739744099,200.191400442057,21536.2246874454,4.91510105454318,317.882900497837,404.717799156445,13.7683233064213,47.9308718771102,3.62613544161223,0,0,0,1,0.8833333333333333
7.03675210383354,168.388430774295,27492.3073065878,7.04622479769641,299.820477910821,383.795019990325,16.1820664936743,75.7294338899145,3.04805722310697,0,0,0,1,0.9033333333333333
7.80963189801941,100.457615091583,12013.5506287645,5.21231460206535,247.200826047643,605.220124350005,9.61134874001123,66.0841736371334,2.44744446391063,0,0,0,0,0.84
6.6524880908557,145.010171919083,19871.7884483058,4.9610663801915,288.052191736851,545.974993762403,10.9420242560121,71.7274140605346,3.74209042634966,0,0,0,0,0.82
9.14719705533692,211.714141777641,11920.6108356462,7.2307947693374,339.751918800793,527.70891001304,18.2753121092776,47.6348849343715,3.79453159110321,0,0,0,0,0.7366666666666667
10.5607446362181,181.893365561553,21783.6510333633,6.99125999623813,340.390378355172,456.556402122343,16.4828353669639,34.2520490783523,3.96468635002212,0,1,0,1,0.9166666666666666
7.48425483772746,260.092172573371,30616.6151488536,9.37913354050762,333.073545745888,404.670777328162,15.934483871207,66.6210265451665,4.78118817656256,0,1,0,1,0.84
8.5208065729703,238.335112455509,28779.6500110336,8.2828084645096,381.649322871894,481.318802688613,6.0163366092712,39.0911713622533,3.94060452979468,0,0,0,1,0.9066666666666666
4.99941381079691,190.28705014936,24323.8659030459,7.23016412686203,324.893037842255,405.33048202759,8.2365575031053,99.427384918285,4.46068393173743,0,1,1,1,0.9166666666666666
7.03675210383354,157.801193554204,16963.6250117374,8.33561854987671,300.044234281112,360.995994488074,12.8238609493707,71.7170050975215,4.40538570565903,0,1,0,0,0.8266666666666667
7.03675210383354,155.055726825934,20557.2404317522,8.18731904967032,333.073545745888,290.180983110505,16.622255183892,59.6220574621079,4.08990768967786,0,1,0,0,0.7966666666666666
3.90607835495616,233.402835012475,32144.7999336183,6.99483961730509,348.359448213976,269.449051226939,9.6541256002684,63.7430638401644,3.90287971165746,0,0,1,1,0.8766666666666667
6.39135362383218,213.017829682795,20965.4783088535,5.37555989197468,327.650542521707,369.338120915856,13.7581051707437,17.9157225691807,3.92374916929651,0,0,1,1,0.8766666666666667
7.03675210383354,229.48569367886,35729.6927086303,8.81084304501639,384.94377894842,296.397547243013,16.9270921798068,66.62248509808481,3.85560221191669,0,0,0,1,0.87
8.69209201270804,195.143738784054,24656.2396794445,8.23190033837729,333.073545745888,398.345418003516,12.3807707927523,48.4407248655468,4.47796024823393,0,1,0,1,0.8333333333333334
8.08575980088221,127.739673829372,32653.9103602675,6.53423741011492,333.073545745888,416.239630070401,11.1196592547937,78.2750500377115,4.06868890948166,0,1,0,1,0.6033333333333334
6.20397770227834,212.306618286686,21815.0741479055,7.87399188454546,333.073545745888,362.108004313962,14.9330126610987,63.8738199472853,5.21568920611903,0,1,1,1,0.9
5.05810886856513,238.569380413499,34873.9345228707,8.98327614438659,374.433504516856,669.725086180179,13.3531814339635,76.5217997455239,5.10665577442008,0,1,1,1,0.81
7.03675210383354,103.464758660094,27420.167424582,8.41730503208952,333.073545745888,485.974500457813,11.3511327307085,67.8699636759021,4.62079345165321,0,1,0,1,0.81
7.03675210383354,211.200526008897,12830.4841337754,4.50211703396181,326.96151756575,333.329847958667,16.0451484768668,49.8984056354283,3.43974004154991,0,0,0,0,0.8833333333333333
7.26155052207071,179.889788237884,24964.7777030965,5.83708649283743,349.269271301456,501.18278074341,17.2877132782963,50.993006453081,3.63636418268049,0,0,0,1,0.8966666666666666
7.16046723080874,183.089310037928,6743.3460655304,3.80303642359798,277.599098621059,428.036344350403,9.79962468961304,90.0353736736207,3.88489104414727,0,0,0,0,0.8533333333333334
5.70476477621301,116.299329883795,33223.5815287499,7.05050315957697,297.078153478521,504.378680967654,9.00182048756613,48.1470312534892,4.15753340748973,0,1,1,1,0.8733333333333333
6.21727313516034,130.944463888465,19460.3828189875,7.09246295530536,300.131271998303,556.653710033397,14.0836083521954,57.8970747068076,5.3258334456958,0,1,1,0,0.9
8.67993496996418,242.228667285519,22984.0509514824,7.5187646593999,333.073545745888,352.94258812349,18.7044090592748,69.9079024491521,3.8734702984483,0,0,0,1,0.8733333333333333
7.03675210383354,219.30091421337,14859.4664242836,5.59832676562925,344.442393672891,425.213574807612,15.7718343660582,49.3520014778044,4.65591659868882,0,1,0,0,0.8533333333333334
6.89732214110019,211.360166721061,25650.7776431202,6.76600990675459,333.073545745888,383.014310167853,13.9347880413806,90.5233298630093,5.02278363000457,0,1,0,1,0.8566666666666667
3.51454552874527,158.732075761401,23029.6636135636,6.82167909946113,286.522846816978,307.379142035191,9.71223191091832,79.8509285745724,3.76261533109936,0,0,1,1,0.94
3.72250048593372,163.639746920581,37962.167991261,6.68457027419134,326.694017860302,467.562972871181,14.5672688601882,50.5779790982809,3.66283773199135,0,0,1,1,0.9133333333333333
6.45500479749671,176.68397277687,24468.0483903545,5.75693003869285,314.799598283809,477.581346155702,16.2455043416106,57.72972382844,2.29343140641286,0,0,1,1,0.8733333333333333
7.31680475388091,217.522861962291,31903.3998115322,9.86504750268218,376.937972305665,425.913400180269,8.99275427225467,69.5092198221152,3.50837264978359,0,0,0,1,0.8666666666666667
1.84453836649884,233.764342720726,28689.5957776829,7.72443229996391,333.073545745888,410.387263837708,15.6118592963052,54.2994440941892,5.01346335110373,0,1,1,1,0.9066666666666666
5.5191256564376,168.728583039567,12531.6019210647,7.73072294792503,333.073545745888,443.570372097492,18.0990781038615,66.62248509808481,3.75899586032391,0,0,1,0,0.89
7.40898546692461,204.961749810894,9566.12227016919,6.50592313880598,311.452662511748,504.145994083866,11.5321440077412,81.1069377314624,3.77242092798951,0,0,0,0,0.9033333333333333
5.97676961808759,258.952732015953,27267.9818609541,7.64859933144345,383.657152107096,514.118920118766,12.2567902511903,82.4697984299672,2.99467109550821,0,0,1,1,0.79
6.39535913167106,133.834229104379,23827.2750154028,5.1277468613272,266.908428280784,573.400295149959,9.83387458458025,95.0266092798437,4.1912175147117,0,1,1,1,0.7866666666666666
6.20964225970848,195.417720948981,13116.707711787,7.87934767085967,333.073545745888,417.241656026348,7.5076623145153,70.5473869061205,3.61251961494671,0,0,1,0,0.88
6.76283252189173,232.075176555876,27159.3843452335,7.8849906578686,350.445292697201,465.413774621349,13.8639648823311,64.8122573831959,4.91657916075128,0,1,0,1,0.8466666666666667
9.91871706385417,199.18125107339,21470.2783054132,6.79984141022556,329.178429026076,430.507706865286,15.966042944362,59.2922732697521,3.38550844385671,0,0,0,1,0.6766666666666666
10.1554401702219,300.29247579584,12652.362978658,6.65512636256749,398.647785745957,487.459131030755,9.34763398648567,67.9197886870381,5.00246725992208,0,1,0,0,0.8766666666666667
8.72172671062058,206.369682384783,28608.0520763725,6.32544240366485,377.404538185199,506.938352729825,13.5537510072485,42.3814839375371,2.55502690399687,0,0,0,1,0.94
7.03675210383354,197.979782841259,17153.306163452,7.65920393938107,329.280314603072,575.114694423424,11.8709814823433,69.1098356828325,4.38392181352232,0,1,0,0,0.9
7.03675210383354,199.107885564033,29721.9116303501,6.86969021535593,357.30322096748,420.709591222072,9.22661866528483,55.2942832666722,3.35516464217615,0,0,0,1,0.6233333333333333
6.09964670546838,237.919926763253,20416.8409961907,8.45783069927437,333.073545745888,291.104836569067,19.2700542604637,93.1380094815401,3.17278976915287,0,0,1,0,0.8466666666666667
9.02678771951163,253.217074170984,27965.0721459284,6.58837436618263,373.553235338394,588.319650536399,16.145732052775,59.1244508481104,2.01904201820116,0,0,0,1,0.8833333333333333
6.95337160338954,203.146546752177,11609.1090545277,5.49573765470786,304.283193214403,551.143337166581,9.38778127553081,55.9580055948576,3.65186580842289,0,0,0,0,0.8833333333333333
6.14087755694786,197.876089749366,26687.8744833339,7.5871964179475,329.231852935018,548.072761316117,15.8363302052361,41.2636478836769,5.35946029501296,0,1,1,1,0.8366666666666667
7.07787400653045,220.670539606765,23873.3782101336,6.18183961638284,341.987234078383,333.050785943345,10.6617989376039,90.2977703302096,4.76450826492144,0,1,0,1,0.88
5.48831430901251,135.802361700609,21485.153195191,8.18741579072919,280.603286670319,441.331137458693,14.8602626833749,88.2873455618085,5.06678627178454,0,1,1,1,0.9033333333333333
7.20555917458872,120.327615343608,24627.8675604689,6.20246933211402,289.768696553328,418.433289920077,13.6431470858693,63.7337323701964,3.71005312567987,0,0,0,1,0.44
9.17786986589243,163.274828255701,20868.3312189988,7.72604043416508,320.421432178677,426.99439316894,10.2142746032406,62.4309261568398,3.10876998791345,0,0,0,0,0.7866666666666666
4.27071619473373,166.837708540285,24405.2505349527,7.39151013842065,297.206739168303,349.518910367648,13.4785264454988,54.4748395444016,3.76390590295232,0,0,1,1,0.9866666666666667
7.34884451155061,223.264939730207,11519.0465273565,8.8895586798206,333.073545745888,494.158434086963,18.1453742537771,73.715522016809,4.88087515618085,0,1,0,0,0.87
8.52616986977778,175.612836321743,11837.1233596084,7.48370883798737,308.398515538285,474.240482290634,21.845916252542,52.3722011066748,5.08301414151692,0,1,0,0,0.84
7.03675210383354,169.041917498117,36152.8208993245,8.33038889819766,329.039710176164,590.748787180291,17.695114357126,103.150462645378,3.99597378749276,0,1,0,1,0.3933333333333333
2.61203591481726,188.804125730408,34798.2525868031,6.79643915408815,333.073545745888,468.080266608435,13.1707632092033,49.5237699830676,4.765205370159,0,1,1,1,0.9433333333333334
8.49057156202773,204.123648393357,22989.7963899466,8.27079293672615,358.847114997084,435.000898308229,17.0842456548761,62.4216370579102,3.87555680513677,0,0,0,1,0.9066666666666666
7.03675210383354,213.54193229259,22539.7116145121,6.95720417858686,334.04118620669,463.398847090837,11.6230191579776,69.6158496449282,3.39859258731665,0,0,0,1,0.8466666666666667
8.85840153120046,254.617518664216,9624.30046211011,7.95401562709247,348.40819490164,344.303362522258,7.9354677583322,78.1085498155672,5.52572633812171,0,1,0,0,0.8233333333333334
6.09815652147278,189.995845993418,27776.9010516933,6.44309787786945,347.930400415737,245.859631971252,14.6368822563775,73.4246324550165,3.97736236432997,0,1,1,1,0.83
8.41997068212899,185.71898879367,13237.9896045708,3.99826584098065,308.142638852851,463.647277372841,17.2095650554708,48.7831116597878,3.96247831428277,0,1,0,0,0.8966666666666666
9.28615502143237,222.661551381593,12311.268365978,7.28986604105264,332.23935949286,353.740099997064,14.1717625653354,66.62248509808481,5.23998187008168,0,1,0,0,0.87
7.87589513548178,226.284787816812,12710.2494516117,7.30312658315165,346.403258137367,445.374147432859,6.06346191252913,63.1280440310222,4.23858920348152,0,1,0,0,0.8766666666666667
7.72533290807475,252.265491197856,36477.738112419,8.38676100823379,426.543589756511,339.411326656314,17.485844248946,60.4838846622711,3.72483670364469,0,0,0,1,0.6266666666666667
3.38809061052389,212.02894446572,20230.1255769517,8.56978152973331,349.155998712751,353.912927441665,18.2083396718998,82.3878739901733,2.79860094826704,0,0,1,0,0.92
6.74530671508095,218.424637019233,21871.8387000424,7.16550919246892,333.073545745888,373.050101639213,16.8266194647623,74.0860799726436,3.9023525898765,0,0,0,1,0.8666666666666667
7.03675210383354,190.423898541566,28062.6418920403,9.61514702699479,357.226709496316,263.771913504537,13.4452251967609,67.0555584029921,5.62901563605732,0,1,0,1,0.8466666666666667
7.18382572339318,261.850799769252,14100.9689869799,9.00849519373189,358.72470212168,290.423838365244,17.1499071256871,82.0251158024052,4.59716551152686,0,1,0,0,0.8533333333333334
10.1119767046486,240.432100229138,15331.3026917531,5.39265128202305,361.902926198397,403.041810149844,16.1311242870145,61.1111463382772,3.42576324217368,0,0,0,0,0.9333333333333333
7.39741329854341,122.541039859825,8855.11412133136,6.8886889390984,241.60753233585,489.851600404825,13.3659061952662,66.62248509808481,3.14915751043267,0,0,0,0,0.8033333333333333
7.8128043883103,196.583886030956,42550.8418157717,7.33464763966925,333.073545745888,442.545774548244,14.6669172423156,66.62248509808481,6.2048463588289,0,1,0,1,0.83
6.87745693257671,136.879213870787,27433.5872941517,7.09152151426043,307.397088303885,342.196346634473,18.4038458302329,81.1934121712122,3.82765007173544,0,0,0,1,0.85
7.03675210383354,146.970245225105,16367.4583719754,7.68703718588934,333.073545745888,468.945014750226,18.6013807337363,49.5619688941634,4.66435032100155,0,1,0,0,0.6333333333333333
7.03675210383354,230.809482468556,27418.78104448,7.13649839173054,369.31000779813,274.660596553614,9.57858460017041,72.3769087833255,4.19759520920681,0,1,0,1,0.6166666666666667
7.52105167867217,267.05964744893,26865.3737409052,10.4494503096567,333.073545745888,505.709371701479,16.2377457709056,57.0377801704331,2.88078534729383,0,0,0,1,0.8666666666666667
8.55087546928933,231.248786805543,28918.4199530771,7.82252849054792,369.264222748674,432.285270027193,16.2662966876368,73.1494643248358,3.77288660745876,0,0,0,1,0.9433333333333334
10.3084776568137,217.219746431633,27653.2351844106,8.91226634068462,369.531206353232,382.951504838969,6.58040155082625,59.5760399105859,3.28507705246984,0,0,0,1,0.8833333333333333
7.03675210383354,252.6704690341,29368.6741840522,9.90614662722374,433.95221194799,465.216620620147,13.2210336342374,84.1986065332754,5.05273676611699,0,1,0,1,0.8566666666666667
7.37108507320956,207.716824421234,24913.83716589,9.61633043693996,362.300180048401,363.168538419018,11.5426617821751,67.7207043792921,4.41258953670281,0,1,0,1,0.8433333333333334
11.1806946644619,228.300860361253,16600.392746647,6.09400053052379,333.073545745888,504.050539133305,15.0350469074864,110.739299344312,3.80984165409914,0,0,0,0,0.87
6.50648776650246,202.285937949591,17087.0769018372,6.20198276732331,326.662368312598,481.77193425228,16.53518592718,46.2057479107106,3.54877558874773,0,0,0,0,0.87
6.6439357746623,151.889600113779,10909.194592323,3.74962514830096,240.936722137511,437.909005165605,15.264742348024,64.2039637026633,3.81295292599178,0,0,0,0,0.48333333333333334
5.03377398975166,155.321477500802,34971.8074826268,7.12147744810493,320.115497020528,500.637326170003,18.3124985419358,63.1933059895137,3.24494847731906,0,0,1,1,0.8666666666666667
6.91260756198984,155.740495235264,17973.1788590118,4.91630256203135,275.908227859839,439.648051219392,18.3807119263819,55.5074684684337,2.61224895319216,0,0,0,0,0.8166666666666667
7.97763599088049,245.895130408674,32170.0691600962,9.63563608296433,399.583154921766,473.662452764549,11.7283381959607,23.8170199049478,3.55212949970165,0,0,0,1,0.8433333333333334
6.07833583650927,197.501911898472,35957.7921825947,8.13047220824729,379.52770629239,360.060477355827,20.0984128913569,41.8659595102134,4.20158090550856,0,1,1,1,0.6066666666666667
6.24241448410384,191.908729549292,28149.4117916228,7.13043679959552,319.306785080274,448.242526742301,19.3700908745462,60.9394809821198,4.50870509789448,0,1,1,1,0.9233333333333333
6.06335478989107,160.767311284925,14775.1455957529,7.48410364667023,305.8285532787,327.270238680757,12.3090159553652,69.0384538706693,3.46733691481685,0,0,1,0,0.86
8.12958551396672,177.898966625481,27834.2176963404,9.00600774687328,334.438538803578,397.021427553866,15.9362616766007,81.3907584962452,3.36253713519879,0,0,0,1,0.8733333333333333
9.56240594378952,202.013642600092,13041.8291403941,5.82065520785931,327.118824016745,433.381666732186,14.1390659089116,63.5489926560927,3.76271983703003,0,0,0,0,0.9333333333333333
8.16779263230825,200.91375467195,27141.3629029434,7.26241663865426,344.161134315719,525.598787501158,16.1422840033882,66.2314355359185,4.28939548409824,0,1,0,1,0.9
8.59441613520647,270.02270585231,15791.6753511272,5.91269062429658,333.073545745888,672.556999237707,20.1840514723126,54.9612852534295,3.5689917079764,0,0,0,0,0.8533333333333334
7.03675210383354,167.386127326361,20944.6208144131,4.96312404931322,333.073545745888,566.339293972346,11.3188065961248,66.62248509808481,3.67979503475502,0,0,0,1,0.9266666666666666
6.82546790063039,187.051709666074,46140.1268495023,6.13775746208674,352.702182236881,373.427235487894,12.6063816468096,58.7522013156628,3.02744957804516,0,0,0,1,0.79
7.86117770099856,204.274241099893,25145.0241247855,7.92331537481214,338.213803443688,469.486961246161,15.9934103508624,86.1672982933707,4.15765662837507,0,1,0,1,0.57
4.96577355964496,220.84863863404,21802.7448979289,6.25057803110652,311.598135966663,386.413331518427,18.0352375421451,53.9081773539711,3.42176684940125,0,0,1,1,0.8733333333333333
6.20743296761471,192.937027096906,13442.6034711366,5.81902293961138,325.906561765528,533.79585081768,14.687539337336,60.4850332949619,3.54929884129314,0,0,1,0,0.9066666666666666
7.03675210383354,157.001287432051,20067.105328107,8.07105102892046,333.073545745888,490.909712237267,17.3229464299624,71.9692613810161,4.41755979101632,0,1,0,0,0.67
9.76925100608684,264.265654279137,8471.67738143048,8.34970976670902,359.26854259335,353.196475487524,15.0470869148879,52.6454585339377,4.63655619525685,0,1,0,0,0.9033333333333333
9.63066547990334,152.862433484157,23641.7025653038,6.92570607978944,333.148317659024,417.167072927369,16.6701839174972,89.9975742195439,4.92009115795916,0,1,0,1,0.8866666666666667
5.18747160543637,104.752424988827,20060.0787272011,6.91391091380751,333.073545745888,368.815428587841,15.1403484877801,98.6566458821638,3.20325789626199,0,0,1,0,0.75
7.63357008767755,199.652999577864,16312.154973975,9.9005468970539,358.56628208672,420.534171827918,10.5393922697286,100.242706003757,2.92706676688637,0,0,0,0,0.4533333333333333
5.77119904981368,155.050893050641,24909.4440095619,6.53126126981309,297.009319394114,313.701934333432,11.7047889965081,85.6883034547673,4.68895906549511,0,1,1,1,0.7766666666666666
6.57996932940155,197.226980910949,17657.0841764932,4.50629347440581,290.289894259115,254.393275604807,9.84765527571784,73.7497164666022,4.57593187159086,0,1,0,0,0.48
4.80115436807586,180.772870756366,13556.7343971147,8.97728638077529,322.062446971722,587.39501170466,12.401368065703,62.0281865244698,4.41863813166775,0,1,1,0,0.9
7.94881571815156,238.236409699599,19129.4583654402,5.85196496240488,333.073545745888,434.655458610077,8.66329370070542,67.3040402845039,3.69225086126981,0,0,0,0,0.9033333333333333
6.90699217181165,216.785290840024,19991.2391490489,7.30235165128945,340.106027788351,356.459136851582,9.61410602461177,61.1226436255535,2.1247593522163,0,0,0,0,0.82
7.03675210383354,281.268667020516,22452.0908078606,6.77369898566069,343.635821280367,395.34177529289,14.9030804695558,67.1251677779341,4.44435019922769,0,1,0,1,0.8166666666666667
7.03675210383354,190.779459904556,12224.3105064385,4.6462110527429,308.564886299583,399.271358931778,11.8767966690689,61.8866359880202,3.46317254771625,0,0,0,0,0.92
8.46133087400179,212.581366389214,34406.7764457472,8.67915155583666,384.85538150301,477.343368601036,13.8017121813803,66.62248509808481,3.77194414640947,0,0,0,1,0.85
7.7261348079025,233.94786366297,21667.8687413263,6.31318187205833,340.273171420464,472.258993732568,14.3998600159612,36.5780378876419,3.72063690445241,0,0,0,1,0.8766666666666667
7.03675210383354,247.661573286123,19549.4993412882,8.76967028986269,333.073545745888,438.865775112062,16.6246536154001,64.9490081845893,3.77773741350542,0,0,0,0,0.77
8.92707814830174,241.875105045646,22821.2543765665,8.54973827385147,367.975557858676,380.197200022439,10.8592872781103,75.8570678201616,4.60186095914794,0,1,0,1,0.78
6.20801553971902,153.221106319491,17358.7963650421,8.21493885317026,328.282028997649,481.195673478421,14.2740922752102,62.7181991716348,4.33461573232045,0,1,1,0,0.9
6.12842563529591,141.492409507038,9615.83270969254,7.62791913004187,277.951703726614,415.008736896396,16.4358429133072,50.6939267114939,4.63382386192079,0,1,1,0,0.9066666666666666
